pl_name,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_mass,st_rad,disc_year,discoverymethod,sy_dist
Kepler-1398 c,1.03,1.08,4.13827595,0.05087,0.0,6126.0,1.13,1.18,2016.0,Transit,852.204
Kepler-1400 b,1.62,3.26,9.06689421,0.0771,0.0,5044.0,0.83,0.78,2016.0,Transit,752.237
Kepler-1307 b,2.47,6.66,18.01621096,0.1369,0.0,5884.0,1.06,1.08,2016.0,Transit,1014.62
Kepler-1351 b,0.65,0.208,0.916140768,0.0156,0.0,4439.0,0.7,0.67,2016.0,Transit,202.782
Kepler-521 b,3.18,10.2,22.20813214,0.17116,0.0,6406.0,1.34,1.46,2016.0,Transit,830.638
Kepler-1390 b,1.18,1.76,6.48021673,0.0662,0.0,5753.0,0.98,0.98,2016.0,Transit,723.431
Kepler-531 b,2.78,8.15,29.88485741,0.17446,0.0,4893.0,0.78,0.75,2016.0,Transit,252.762
Kepler-1389 b,1.77,3.78,99.2530951,0.38249,0.0,5078.0,0.81,0.74,2016.0,Transit,497.093
Kepler-1401 b,1.68,3.46,11.20066445,0.0975,0.0,5964.0,1.07,1.1,2016.0,Transit,1425.43
Kepler-1402 b,0.76,0.363,2.03387914,0.0322,0.0,5416.0,0.9,0.87,2016.0,Transit,1493.64
Kepler-1308 b,0.52,0.0933,2.104338119,0.025,0.0,3468.0,0.35,0.34,2016.0,Transit,112.705
Kepler-1309 b,2.37,6.21,28.8432647,0.1679,0.0,5235.0,0.85,0.8,2016.0,Transit,845.0
Kepler-1352 b,0.89,0.64,1.877882748,0.02883,0.0,6118.0,1.11,1.16,2016.0,Transit,670.829
Kepler-1353 b,1.8,3.89,24.7543966,0.153,0.0,4776.0,0.76,0.72,2016.0,Transit,593.384
Kepler-532 b,2.57,7.13,12.92491623,0.10151,0.0,5192.0,0.87,0.79,2016.0,Transit,312.798
Kepler-1403 b,2.14,5.22,5.19492202,0.064,0.0,6060.0,1.11,1.15,2016.0,Transit,2163.9
Kepler-1405 b,3.96,14.9,28.2274184,0.1778,0.0,5925.0,1.05,1.07,2016.0,Transit,1530.3
Kepler-1310 b,1.44,2.67,0.679336272,0.01452,0.0,5549.0,0.91,0.88,2016.0,Transit,569.185
Kepler-1312 b,2.1,5.06,5.448325286,0.06053,0.0,5719.0,0.99,0.92,2016.0,Transit,299.104
Kepler-517 b,2.67,7.61,60.92832271,0.28682,0.0,5690.0,0.95,0.98,2016.0,Transit,289.907
Kepler-1356 b,1.53,2.96,0.634002937,0.0136,0.0,5106.0,0.82,0.78,2016.0,Transit,845.228
Kepler-1354 b,2.97,9.11,76.613377,0.3521,0.0,6168.0,1.16,1.24,2016.0,Transit,1119.45
Kepler-1050 c,1.48,2.79,21.1284569,0.15264,0.0,6010.0,1.09,1.13,2016.0,Transit,490.488
Kepler-1407 b,2.25,5.69,20.0711504,0.1502,0.0,6010.0,1.1,1.15,2016.0,Transit,1396.41
Kepler-1313 b,1.76,3.75,3.833091178,0.04619,0.0,5453.0,0.92,0.85,2016.0,Transit,174.234
Kepler-1359 b,2.83,8.4,59.4970952,0.26657,0.0,4709.0,0.78,0.72,2016.0,Transit,614.859
Kepler-1360 b,3.4,11.5,40.5286413,0.2866,0.0,6778.0,1.51,1.83,2016.0,Transit,1516.27
Kepler-1611 b,0.81,0.457,5.1762429,0.0586,0.0,5605.0,0.94,0.93,2016.0,Transit,908.444
Kepler-1463 b,1.86,4.12,25.15864,0.1694,0.0,5679.0,0.96,0.95,2016.0,Transit,1687.47
Kepler-1543 b,2.71,7.8,6.96710269,0.0867,0.0,6561.0,1.39,1.65,2016.0,Transit,921.784
Kepler-1578 b,1.04,1.12,1.450886907,0.0252,0.0,5545.0,0.9,0.86,2016.0,Transit,1064.05
Kepler-626 b,2.29,5.86,14.48585199,0.10913,0.0,5813.0,1.01,1.05,2016.0,Transit,635.643
Kepler-1465 b,1.77,3.78,31.8277111,0.1939,0.0,4726.0,0.75,0.71,2016.0,Transit,359.497
Kepler-1466 b,1.55,3.02,31.1750448,0.17981,0.0,5884.0,1.01,1.02,2016.0,Transit,631.949
Kepler-1546 b,3.13,9.96,19.5974971,0.1366,0.0,5623.0,0.95,0.93,2016.0,Transit,931.956
Kepler-1548 b,2.64,7.46,124.828679,0.4679,0.0,5706.0,0.99,0.97,2016.0,Transit,872.279
Kepler-1613 b,2.08,4.98,1.5184299,0.02755,0.0,6005.0,1.08,1.12,2016.0,Transit,1508.33
Kepler-1468 c,1.15,1.6,3.54553021,0.0466,0.0,5893.0,1.04,1.05,2016.0,Transit,1899.24
Kepler-1582 b,1.49,2.83,4.83817712,0.0316,0.0,3208.0,0.28,0.3,2016.0,Transit,78.8906
Kepler-1469 b,2.8,8.25,21.8635301,0.1466,0.0,5507.0,0.92,0.89,2016.0,Transit,1159.3
Kepler-633 b,1.63,3.29,8.50340718,0.08185,0.0,5899.0,1.02,1.15,2016.0,Transit,680.54
Kepler-1550 b,3.02,9.38,225.582809,0.7681,0.0,5991.0,1.07,1.11,2016.0,Transit,1179.01
Kepler-1552 b,2.47,6.66,184.771853,0.6011,0.0,5202.0,0.85,0.78,2016.0,Transit,769.096
Kepler-1584 b,1.61,3.22,13.3997099,0.1168,0.0,6069.0,1.1,1.13,2016.0,Transit,1416.31
Kepler-556 b,2.24,5.65,11.72292176,0.09833,0.0,5740.0,1.0,0.98,2016.0,Transit,674.598
Kepler-629 b,1.38,2.48,7.2385854,0.07107,0.0,5444.0,0.93,0.84,2016.0,Transit,372.05
Kepler-630 b,3.18,10.2,161.4743937,0.56201,0.0,5829.0,1.02,1.04,2016.0,Transit,839.784
Kepler-1470 b,1.07,1.24,16.2950903,0.116,0.0,4961.0,0.8,0.76,2016.0,Transit,590.601
Kepler-1475 b,2.92,8.85,82.177374,0.373,0.0,6214.0,1.18,1.28,2016.0,Transit,1568.38
Kepler-1476 b,1.67,3.43,10.35863224,0.0932,0.0,5663.0,0.98,0.96,2016.0,Transit,1002.74
Kepler-154 f,1.5,2.86,9.91935684,0.08832,0.0,5769.0,0.98,0.98,2016.0,Transit,915.212
Kepler-1165 b,1.55,3.02,9.478522,0.0914,0.0,6080.0,1.13,1.18,2016.0,Transit,1575.2
Kepler-1587 b,1.33,2.33,9.4060467,0.08747,0.0,5933.0,1.08,1.22,2016.0,Transit,1026.48
Kepler-579 b,2.0,4.66,9.66857723,0.0854,0.0,5636.0,0.99,0.96,2016.0,Transit,530.765
Kepler-1619 b,0.76,0.363,23.6225913,0.15413,0.0,5852.0,1.0,1.0,2016.0,Transit,734.85
Kepler-132 e,1.18,1.76,110.2869374,0.43927,0.0,6023.0,1.03,1.1,2016.0,Transit,349.549
Kepler-1471 b,1.41,2.57,3.63899398,0.0453,0.0,5660.0,0.95,0.93,2016.0,Transit,978.678
Kepler-1554 b,2.9,8.75,198.088774,0.59527,0.0,5297.0,0.84,0.81,2016.0,Transit,946.847
Kepler-541 b,3.36,11.2,5.08005848,0.06447,0.0,6166.0,1.41,2.06,2016.0,Transit,1060.68
Kepler-1589 b,1.09,1.32,0.991665274,0.0205,0.0,6166.0,1.18,1.25,2016.0,Transit,1513.14
Kepler-686 b,12.15,,1.594745463,0.0258,0.0,5649.0,0.94,0.92,2016.0,Transit,1490.94
Kepler-1473 b,1.19,1.81,14.4273551,0.11606,0.0,6046.0,1.09,1.09,2016.0,Transit,652.253
Kepler-1472 b,1.9,4.27,38.1312831,0.2322,0.0,6159.0,1.16,1.25,2016.0,Transit,1479.14
Kepler-1474 b,2.16,5.31,36.4333452,0.2108,0.0,5870.0,1.04,1.04,2016.0,Transit,1180.9
Kepler-1556 b,1.96,4.5,8.82713457,0.0829,0.0,5608.0,0.97,0.95,2016.0,Transit,944.54
Kepler-542 b,1.57,3.09,13.14497566,0.10703,0.0,5526.0,0.93,0.9,2016.0,Transit,436.016
Kepler-1592 b,1.54,2.99,3.05710069,0.04,0.0,6213.0,1.18,1.28,2016.0,Transit,1639.47
Kepler-1623 b,1.31,2.27,4.36128348,0.0518,0.0,5772.0,1.0,1.0,2016.0,Transit,837.481
Kepler-1622 b,1.47,2.76,10.8118737,0.10136,0.0,6436.0,1.31,1.5,2016.0,Transit,796.477
Kepler-631 b,2.9,8.75,17.97979059,0.14017,0.0,6185.0,1.24,1.33,2016.0,Transit,761.966
Kepler-1477 b,1.18,1.76,11.55530021,0.0911,0.0,5100.0,0.81,0.78,2016.0,Transit,680.828
Kepler-1478 b,1.73,3.64,26.0840594,0.1681,0.0,5904.0,1.04,1.06,2016.0,Transit,1845.58
Kepler-1558 b,0.68,0.244,3.50470358,0.04278,0.0,5101.0,0.83,0.79,2016.0,Transit,325.737
Kepler-1557 b,1.53,2.96,3.74032496,0.049,0.0,6099.0,1.11,1.17,2016.0,Transit,1380.16
Kepler-544 b,2.12,5.14,21.41616926,0.15482,0.0,6206.0,1.16,1.22,2016.0,Transit,963.18
Kepler-1442 b,3.93,14.7,81.4162941,0.40814,0.0,6394.0,1.34,1.44,2016.0,Transit,608.68
Kepler-1435 b,0.86,0.566,4.45343281,0.05456,0.0,6356.0,1.21,1.32,2016.0,Transit,704.211
Kepler-1559 b,0.72,0.299,0.971915428,0.01835,0.0,5316.0,0.86,0.82,2016.0,Transit,614.827
Kepler-1596 b,1.9,4.27,66.373379,0.3237,0.0,5706.0,0.95,0.92,2016.0,Transit,2146.23
Kepler-403 d,1.42,2.6,13.61159129,0.12178,0.0,6209.0,1.25,1.45,2016.0,Transit,840.269
Kepler-1443 b,0.97,0.871,2.41811321,0.03783,0.0,6289.0,1.19,1.27,2016.0,Transit,593.646
Kepler-1438 b,0.94,0.779,2.31942009,0.0346,0.0,5530.0,0.97,0.96,2016.0,Transit,1154.13
Kepler-1562 b,3.55,12.3,64.2737752,0.3308,0.0,5760.0,1.02,1.05,2016.0,Transit,2060.72
Kepler-1561 b,1.09,1.32,1.005207007,0.0194,0.0,5957.0,1.07,1.11,2016.0,Transit,839.076
Kepler-1598 b,0.95,0.809,4.34195123,0.05207,0.0,5940.0,1.07,1.09,2016.0,Transit,619.862
Kepler-1445 b,0.96,0.84,10.60052251,0.09587,0.0,6150.0,1.13,1.26,2016.0,Transit,506.357
Kepler-511 b,6.35,33.1,296.637865,0.85672,0.0,5770.0,1.0,1.2,2016.0,Transit,651.999
Kepler-1564 b,1.47,2.76,18.0540381,0.1327,0.0,5528.0,0.93,0.9,2016.0,Transit,908.805
Kepler-1563 b,0.75,0.347,3.43276598,0.0442,0.0,5765.0,1.0,0.99,2016.0,Transit,616.697
Kepler-1565 b,1.19,1.81,1.538188437,0.0241,0.0,4940.0,0.76,0.73,2016.0,Transit,629.93
Kepler-1602 b,1.34,2.36,11.17931605,0.09744,0.0,6296.0,1.22,1.36,2016.0,Transit,629.804
Kepler-1448 b,1.61,3.22,12.27065865,0.1058,0.0,5774.0,0.95,0.93,2016.0,Transit,768.903
Kepler-1449 b,1.68,3.46,13.2274528,0.1176,0.0,5979.0,1.08,1.1,2016.0,Transit,2006.48
Kepler-1566 b,0.79,0.418,0.539915238,0.01198,0.0,5254.0,0.84,0.81,2016.0,Transit,466.586
Kepler-1567 b,2.73,7.9,153.979578,0.552,0.0,5655.0,0.95,0.93,2016.0,Transit,1206.11
Kepler-597 b,2.37,6.21,13.02365861,0.10916,0.0,5683.0,0.97,0.95,2016.0,Transit,663.418
Kepler-1603 b,1.29,2.21,2.27163926,0.0351,0.0,6241.0,1.21,1.31,2016.0,Transit,2712.58
Kepler-1450 b,1.71,3.57,54.5094166,0.2401,0.0,4524.0,0.71,0.68,2016.0,Transit,505.829
Kepler-1451 b,3.35,11.2,35.622233,0.2101,0.0,5782.0,1.0,0.99,2016.0,Transit,1058.72
Kepler-603 d,1.32,2.3,6.2171292,0.07117,0.0,5808.0,1.01,1.01,2016.0,Transit,1539.63
Kepler-605 c,0.86,0.566,2.358951515,0.03336,0.0,5462.0,0.91,0.88,2016.0,Transit,556.58
Kepler-1568 b,1.3,2.24,20.925392,0.15157,0.0,5956.0,1.09,1.19,2016.0,Transit,916.313
Kepler-1606 b,2.07,4.94,196.435224,0.6421,0.0,5422.0,0.9,0.86,2016.0,Transit,831.287
Kepler-1452 b,2.7,7.75,42.913751,0.25764,0.0,6101.0,1.41,2.06,2016.0,Transit,996.32
Kepler-1571 b,1.52,2.92,3.38555488,0.04287,0.0,6297.0,1.23,1.39,2016.0,Transit,675.303
Kepler-1570 b,1.07,1.24,26.548955,0.16699,0.0,5550.0,0.92,0.89,2016.0,Transit,918.995
Kepler-1572 b,0.94,0.779,5.49548621,0.05838,0.0,5618.0,0.97,0.95,2016.0,Transit,946.602
Kepler-1607 b,0.92,0.721,13.6473676,0.11978,0.0,6116.0,1.14,1.21,2016.0,Transit,1286.1
Kepler-1609 b,2.22,5.56,114.34219,0.4679,0.0,6132.0,1.18,1.27,2016.0,Transit,1826.04
Kepler-1457 b,1.99,4.62,51.1110243,0.26391,0.0,5866.0,1.01,1.01,2016.0,Transit,889.885
Kepler-1458 b,2.76,8.05,47.9872764,0.24869,0.0,5653.0,0.96,0.94,2016.0,Transit,544.45
Kepler-217 d,1.32,2.3,3.88689525,0.0534,0.0,6341.0,1.37,1.76,2016.0,Transit,1104.64
Kepler-625 c,1.05,1.16,4.1653651,0.05379,0.0,5789.0,1.04,0.96,2016.0,Transit,760.708
Kepler-653 c,0.78,0.399,0.900376476,0.01855,0.0,5665.0,1.02,1.19,2016.0,Transit,595.634
Kepler-1575 b,1.31,2.27,2.55314213,0.0366,0.0,5667.0,0.95,0.92,2016.0,Transit,1246.92
Kepler-578 b,2.0,4.66,1.616883696,0.0266,0.0,5334.0,0.87,0.83,2016.0,Transit,541.432
Kepler-1461 b,2.03,4.78,29.3494775,0.1715,0.0,4919.0,0.79,0.74,2016.0,Transit,679.106
Kepler-1541 b,1.16,1.65,8.40691199,0.07555,0.0,5282.0,0.86,0.81,2016.0,Transit,416.692
Kepler-1576 b,1.04,1.12,6.98471973,0.07211,0.0,5876.0,1.05,1.06,2016.0,Transit,460.91
Kepler-603 b,2.65,7.51,21.05358596,0.16052,0.0,5808.0,1.01,1.01,2016.0,Transit,1539.63
Kepler-640 b,2.56,7.08,22.24813967,0.15418,0.0,5653.0,1.01,0.94,2016.0,Transit,557.787
Kepler-722 b,2.63,7.41,4.093573252,0.0514,0.0,5863.0,1.03,1.05,2016.0,Transit,1239.5
Kepler-634 b,1.89,4.23,5.16950177,0.05765,0.0,6075.0,1.03,1.24,2016.0,Transit,888.027
Kepler-701 b,2.84,8.45,10.35533177,0.0895,0.0,5343.0,0.88,0.84,2016.0,Transit,774.152
Kepler-709 b,2.92,8.85,16.08524954,0.1173,0.0,5071.0,0.8,0.77,2016.0,Transit,664.843
Kepler-1625 b,6.06,30.6,287.378949,0.87762,0.0,5677.0,0.96,0.94,2016.0,Transit,2310.11
Kepler-1501 b,1.56,3.05,14.5564533,0.11592,0.0,6229.0,1.2,1.3,2016.0,Transit,749.06
Kepler-1500 b,1.2,1.87,15.0330105,0.1236,0.0,5845.0,1.0,1.0,2016.0,Transit,1217.82
Kepler-1522 b,1.73,3.64,1.847889171,0.0288,0.0,5706.0,0.96,0.93,2016.0,Transit,814.125
Kepler-702 b,9.17,61.8,10.526294063,0.088,0.0,5419.0,0.9,0.86,2016.0,Transit,992.071
Kepler-641 b,1.85,4.08,9.48961571,0.0895,0.0,5713.0,1.02,1.13,2016.0,Transit,969.918
Kepler-1626 b,2.02,4.74,4.13962966,0.0537,0.0,6826.0,1.51,1.85,2016.0,Transit,1368.83
Kepler-609 b,3.35,11.2,6.521210666,0.0682,0.0,5971.0,1.09,1.14,2016.0,Transit,1065.82
Kepler-724 b,3.29,10.8,3.314946338,0.0433,0.0,5437.0,0.9,0.86,2016.0,Transit,853.119
Kepler-1504 b,2.13,5.18,82.304003,0.3704,0.0,5393.0,0.85,0.81,2016.0,Transit,2435.94
Kepler-1505 b,0.93,0.749,30.8609366,0.18298,0.0,5686.0,0.93,0.86,2016.0,Transit,495.148
Kepler-1524 b,3.54,12.3,70.9674603,0.3392,0.0,6179.0,1.17,1.25,2016.0,Transit,381.773
Kepler-495 b,5.23,23.8,3.413036221,0.0427,0.0,5346.0,0.86,0.83,2016.0,Transit,658.924
Kepler-710 b,1.88,4.19,4.347285527,0.0524,0.0,5611.0,0.94,0.91,2016.0,Transit,1448.34
Kepler-540 b,2.71,7.8,172.7049784,0.58822,0.0,5946.0,1.02,1.08,2016.0,Transit,390.374
Kepler-1644 b,1.88,4.19,21.0907758,0.142,0.0,5499.0,0.89,0.86,2016.0,Transit,629.27
Kepler-1507 b,0.84,0.52,16.0506213,0.11946,0.0,5410.0,0.89,0.85,2016.0,Transit,320.478
Kepler-1506 b,1.32,2.3,14.0329154,0.1168,0.0,5676.0,0.95,0.93,2016.0,Transit,2366.02
Kepler-1086 c,2.94,8.96,161.5163345,0.503,0.0,4350.0,0.7,0.66,2016.0,Transit,466.084
Kepler-604 b,2.59,7.22,25.85501786,0.1735,0.0,5890.0,1.02,1.03,2016.0,Transit,1026.49
Kepler-1627 b,3.69,13.2,7.20283653,0.0643,0.0,5445.0,0.87,0.84,2016.0,Transit,317.437
Kepler-1510 b,3.36,11.2,84.703921,0.4089,0.0,6200.0,1.19,1.28,2016.0,Transit,1696.25
Kepler-1511 b,1.68,3.46,23.2382792,0.1753,0.0,6064.0,1.17,1.29,2016.0,Transit,1475.6
Kepler-1526 b,2.43,6.48,3.908632005,0.0418,0.0,4601.0,0.73,0.69,2016.0,Transit,555.574
Kepler-643 b,10.16,321.0083,16.33889626,0.13485,0.37,4908.0,1.0,2.52,2016.0,Transit,1063.58
Kepler-642 b,2.9,8.75,4.41745855,0.05631,0.0,6570.0,1.4,1.66,2016.0,Transit,781.582
Kepler-711 b,3.41,11.5,23.58914398,0.1429,0.0,5222.0,0.84,0.8,2016.0,Transit,624.575
Kepler-726 b,3.26,10.7,21.80451088,0.1406,0.0,5452.0,0.88,0.85,2016.0,Transit,762.081
Kepler-401 d,2.27,5.77,184.256405,0.66886,0.0,6184.0,1.17,1.29,2016.0,Transit,965.56
Kepler-1512 b,1.18,1.76,20.35972599,0.13693,0.0,4372.0,0.73,0.67,2016.0,Transit,162.0
Kepler-1528 b,1.46,2.73,1.791110205,0.0296,0.0,5857.0,1.03,1.03,2016.0,Transit,817.534
Kepler-1529 b,2.1,5.06,5.33905686,0.0525,0.0,5048.0,0.81,0.77,2016.0,Transit,661.014
Kepler-1388 d,2.86,8.55,20.9568158,0.126,0.0,4098.0,0.63,0.61,2016.0,Transit,453.795
Kepler-622 b,2.13,5.18,14.28226676,0.0978,0.0,4201.0,0.64,0.61,2016.0,Transit,284.761
Kepler-1530 b,1.64,3.33,2.5904434,0.03553,0.0,5477.0,0.92,0.88,2016.0,Transit,489.876
Kepler-1530 c,1.65,3.36,5.3227406,0.05744,0.0,5477.0,0.92,0.88,2016.0,Transit,489.876
Kepler-1632 b,2.47,6.66,448.303558,0.6762,0.0,6137.0,1.12,1.19,2016.0,Transit,716.76
Kepler-1631 b,1.35,2.39,4.09513932,0.0511,0.0,5679.0,0.97,0.95,2016.0,Transit,1305.99
Kepler-1534 b,1.89,4.23,5.71668872,0.0599,0.0,5442.0,0.9,0.86,2016.0,Transit,1107.0
Kepler-1531 b,1.11,1.41,1.138543376,0.02204,0.0,6260.0,1.16,1.27,2016.0,Transit,666.334
Kepler-1093 c,1.96,4.5,89.722292,0.41037,0.0,6166.0,1.13,1.2,2016.0,Transit,1072.88
Kepler-714 b,9.67,67.6,8.098887986,0.0832,0.0,5995.0,1.09,1.12,2016.0,Transit,2083.37
Kepler-1633 b,1.58,3.12,186.404271,0.3875,0.0,6256.0,1.2,1.32,2016.0,Transit,1114.91
Kepler-713 b,2.48,6.71,7.411141,0.0748,0.0,5785.0,0.98,0.99,2016.0,Transit,1089.87
Kepler-1480 b,1.67,3.43,22.12679948,0.1525,0.0,5156.0,0.85,0.81,2016.0,Transit,500.892
Kepler-1479 b,1.83,4.01,14.53261362,0.11341,0.0,5796.0,0.99,0.98,2016.0,Transit,728.668
Kepler-1481 b,1.23,2.04,5.94220998,0.059,0.0,4908.0,0.8,0.75,2016.0,Transit,459.076
Kepler-990 c,1.53,2.96,0.538354308,0.01232,0.0,5948.0,1.05,1.08,2016.0,Transit,802.163
Kepler-969 c,0.99,0.937,1.682934604,0.0265,0.0,5214.0,0.92,0.82,2016.0,Transit,390.354
Kepler-489 b,7.72,46.1,17.276296119,0.12109,0.0,5014.0,0.82,0.76,2016.0,Transit,369.645
Kepler-1532 b,1.35,2.39,1.093663559,0.0206,0.0,5559.0,0.91,0.88,2016.0,Transit,798.246
Kepler-605 b,1.44,2.67,3.383538066,0.04244,0.0,5462.0,0.91,0.88,2016.0,Transit,556.58
Kepler-1635 b,3.64,12.9,469.63111,1.12664,0.0,5347.0,0.89,0.85,2016.0,Transit,1069.45
Kepler-1483 b,1.52,2.92,9.5085156,0.0958,0.0,6337.0,1.25,1.4,2016.0,Transit,1273.78
Kepler-545 b,2.69,7.7,13.24934059,0.11248,0.0,5882.0,1.04,1.07,2016.0,Transit,818.001
Kepler-636 b,4.45,18.1,16.080661147,0.1185,0.0,5203.0,0.85,0.8,2016.0,Transit,310.301
Kepler-1016 c,3.68,13.1,105.6551369,0.43519,0.0,5821.0,0.99,1.0,2016.0,Transit,1402.82
Kepler-1535 b,2.55,7.04,138.9442,0.5329,0.0,6021.0,1.08,1.11,2016.0,Transit,897.733
Kepler-600 b,2.9,8.75,23.67517607,0.1536,0.0,5279.0,0.84,0.81,2016.0,Transit,619.723
Kepler-717 b,2.42,6.44,4.40840023,0.052,0.0,5485.0,0.88,0.85,2016.0,Transit,2805.48
Kepler-1485 b,1.47,2.76,19.9157725,0.14732,0.0,6087.0,1.11,1.12,2016.0,Transit,615.66
Kepler-1484 b,2.11,5.1,30.4549136,0.1939,0.0,5730.0,0.94,0.92,2016.0,Transit,2879.83
Kepler-1486 b,2.32,5.99,54.6495759,0.2846,0.0,5965.0,1.08,1.12,2016.0,Transit,1769.14
Kepler-342 e,0.88,0.615,1.644224613,0.02909,0.0,6366.0,1.26,1.34,2016.0,Transit,781.611
Kepler-582 b,3.68,13.1,18.49235668,0.1254,0.0,5564.0,0.93,0.91,2016.0,Transit,613.179
Kepler-1129 c,2.73,7.9,76.5369586,0.35367,0.0,5831.0,1.0,1.0,2016.0,Transit,1183.88
Kepler-1538 b,2.82,8.35,175.138819,0.6095,0.0,5837.0,1.03,1.03,2016.0,Transit,1125.3
Kepler-644 b,3.15,10.1,3.173917103,0.04641,0.0,6747.0,1.49,1.81,2016.0,Transit,1318.05
Kepler-1487 b,2.13,5.18,7.31946363,0.0898,0.0,6541.0,1.38,1.63,2016.0,Transit,1014.62
Kepler-581 b,2.63,7.41,40.6069821,0.2259,0.0,5772.0,1.0,1.0,2016.0,Transit,703.758
Kepler-1516 b,1.75,3.71,7.25931979,0.0718,0.0,5904.0,1.04,1.07,2016.0,Transit,1358.95
Kepler-1047 c,0.99,0.937,3.18897601,0.04413,0.0,5754.0,1.08,1.13,2016.0,Transit,817.647
Kepler-1409 b,1.04,1.12,0.764864926,0.01553,0.0,5160.0,0.83,0.79,2016.0,Transit,694.89
Kepler-585 b,2.83,8.4,2.752359753,0.03841,0.0,5593.0,0.96,0.93,2016.0,Transit,585.187
Kepler-1488 b,1.86,4.12,39.8189932,0.24153,0.0,5820.0,1.05,1.31,2016.0,Transit,905.825
Kepler-697 b,4.13,16.0,3.709870645,0.0471,0.0,5513.0,0.92,0.88,2016.0,Transit,1277.33
Kepler-1425 b,0.94,0.779,14.4541302,0.11435,0.0,5718.0,0.97,0.95,2016.0,Transit,863.873
Kepler-1350 c,1.73,3.64,1.766789062,0.0222,0.0,3827.0,0.55,0.53,2016.0,Transit,340.691
Kepler-719 b,8.52,54.5,5.007317779,0.0556,0.0,5777.0,0.99,0.98,2016.0,Transit,2497.51
Kepler-1491 b,1.51,2.89,16.5861762,0.127,0.0,5728.0,1.0,0.99,2016.0,Transit,2065.59
Kepler-1492 b,1.49,2.83,16.75255007,0.1262,0.0,4712.0,0.77,0.72,2016.0,Transit,331.553
Kepler-698 b,3.68,13.1,16.32976218,0.1255,0.0,5612.0,0.94,0.91,2016.0,Transit,1995.57
Kepler-1454 b,1.88,4.19,47.0319479,0.2447,0.0,5448.0,0.9,0.86,2016.0,Transit,780.566
Kepler-460 c,5.52,26.1,220.1303357,0.75318,0.0,6146.0,1.17,1.26,2016.0,Transit,1274.01
Kepler-720 b,8.41,53.4,4.708326542,0.0539,0.0,5618.0,0.95,0.92,2016.0,Transit,1065.37
Kepler-547 b,4.0,15.1,6.010384289,0.058,0.0,4828.0,0.78,0.73,2016.0,Transit,378.972
Kepler-1494 b,3.07,9.64,91.080482,0.3982,0.0,5659.0,0.96,0.94,2016.0,Transit,1285.48
Kepler-1520 b,5.77,28.1,0.653553572,0.0129,0.0,4677.0,0.76,0.71,2016.0,Transit,607.917
Kepler-1065 c,1.6,3.19,2.37030743,0.0344,0.0,5635.0,0.94,0.93,2016.0,Transit,1122.48
Kepler-707 b,1.33,2.33,2.237492751,0.0325,0.0,5099.0,0.8,0.76,2016.0,Transit,591.776
Kepler-602 b,2.09,5.02,15.28469497,0.1224,0.0,6062.0,1.08,1.13,2016.0,Transit,1159.31
Kepler-606 b,3.31,11.0,24.31575992,0.17,0.0,6161.0,1.13,1.22,2016.0,Transit,1215.11
Kepler-721 b,2.64,7.46,5.392025388,0.0583,0.0,5075.0,0.82,0.78,2016.0,Transit,926.598
Kepler-937 c,2.67,7.61,153.343364,0.5545,0.0,6095.0,1.15,1.22,2016.0,Transit,1571.46
Kepler-638 b,1.83,4.01,6.07972888,0.06695,0.0,5382.0,0.88,0.93,2016.0,Transit,991.214
Kepler-1073 c,1.64,3.33,4.02582254,0.0483,0.0,5792.0,1.0,1.0,2016.0,Transit,809.897
MOA-2010-BLG-353L b,11.1,86.0,,1.72,,,0.18,,2015.0,Microlensing,6430.0
HATS-30 b,13.170575,224.38798,3.1743516,0.04354,0.096,5943.0,1.093,1.061,2016.0,Transit,342.14
K2-84 c,2.03,4.78,27.86,0.1768,,5652.0,0.95,0.93,2016.0,Transit,284.876
K2-88 b,1.23,2.04,4.6122,0.0345,0.26,3537.0,0.258,0.256,2016.0,Transit,110.561
Kepler-615 b,1.74,3.68,10.35584657,0.085,0.0,4655.0,0.73,0.69,2016.0,Transit,330.0
Kepler-506 b,2.73,7.9,6.8834055,0.07437,0.0,6236.0,1.19,1.19,2016.0,Transit,228.439
Kepler-668 b,2.7,7.75,8.35390639,0.0768,0.0,5352.0,0.87,0.82,2016.0,Transit,784.618
Kepler-669 b,4.83,20.8,4.125546869,0.0529,0.0,6038.0,1.15,1.2,2016.0,Transit,2063.41
HATS-15 b,12.385945,689.6911,1.74748753,0.02712,0.126,5311.0,0.871,0.922,2016.0,Transit,1139.55
HATS-16 b,14.5717,1039.3041,2.686502,0.03744,0.0,5738.0,0.97,1.238,2016.0,Transit,757.044
K2-89 b,0.615,0.17,1.096026,0.01462,0.15,3691.0,0.347,0.318,2016.0,Transit,86.0386
K2-91 b,1.1,1.37,1.419549,0.0164,0.09,3622.0,0.292,0.284,2016.0,Transit,62.5785
Kepler-737 b,1.96,4.5,28.59915399,0.1422,0.0,3813.0,0.51,0.48,2016.0,Transit,205.118
Kepler-670 b,13.18,,2.816504852,0.0383,0.0,5709.0,0.99,0.99,2016.0,Transit,939.744
Kepler-671 b,2.69,7.7,4.280958588,0.0503,0.0,5624.0,0.97,0.95,2016.0,Transit,1168.26
K2-5 c,2.26,5.73,10.93241,0.0818,,3930.0,0.61,0.57,2015.0,Transit,202.943
